
AMDuProfPcm Report

System:,Family(0x17) Model(0x31) Stepping(0)
Number of Sockets :,2
Number of CCDs :,8
Number of Core Complexes(CCX) :,16
Number of Cores :,48
Number of Threads :,48
SMT Enabled in HW:,False
SMT Enabled by OS :,False
Number of Threads sharing L3:,3

CPU Topology:
Socket, CCD, CCX, Core(s)
0,0,0, 0 1 2
0,0,1, 3 4 5
0,1,2, 6 7 8
0,1,3, 9 10 11
0,2,4, 12 13 14
0,2,5, 15 16 17
0,3,6, 18 19 20
0,3,7, 21 22 23
1,4,8, 24 25 26
1,4,9, 27 28 29
1,5,10, 30 31 32
1,5,11, 33 34 35
1,6,12, 36 37 38
1,6,13, 39 40 41
1,7,14, 42 43 44
1,7,15, 45 46 47

Core P0 state frequency (MHz):,2800.000000
Measured DF Frequency (MHz):,492.758118
Multiplex interval (ms):,250
Sample interval (ms):,1000
Version:,3.4.475

Hypervisor Info:
Hypervisor Enabled:,0

Abbreviation :
IPC    : Instructions Per CPU Cycle
CPI    : CPU Cycles Per Instructions
pti    : Per Thousand Instructions
ptc    : Per Thousand CPU Cycles

CORE METRICS
Metric,Core-0,Core-1,Core-2,Core-3,Core-4,Core-5,Core-6,Core-7,Core-8,Core-9,Core-10,Core-11,Core-12,Core-13,Core-14,Core-15,Core-16,Core-17,Core-18,Core-19,Core-20,Core-21,Core-22,Core-23,Core-24,Core-25,Core-26,Core-27,Core-28,Core-29,Core-30,Core-31,Core-32,Core-33,Core-34,Core-35,Core-36,Core-37,Core-38,Core-39,Core-40,Core-41,Core-42,Core-43,Core-44,Core-45,Core-46,Core-47
Utilization (%),0.29,0.09,0.05,0.10,0.18,0.08,2.15,3.23,0.35,0.14,0.17,0.09,0.09,0.07,0.06,0.10,0.15,0.07,0.93,0.05,0.06,0.09,0.05,0.05,36.24,46.75,14.15,0.09,0.06,0.06,0.10,0.06,0.06,0.09,0.05,0.05,0.09,0.05,0.05,0.09,0.06,0.05,0.09,0.05,0.17,0.09,0.15,0.05
Eff Freq,1909.72,1887.39,1686.36,1789.49,1866.52,1858.57,3276.38,3209.16,3018.09,1913.95,1837.62,2029.13,1794.73,1935.31,1836.28,1817.54,1903.10,1958.80,1819.50,1783.42,1821.60,1799.21,1800.66,1803.17,3339.49,3340.90,3329.39,1778.90,1853.72,1860.28,1837.39,1837.65,1802.45,1803.80,1819.77,1814.73,1805.30,1821.72,1800.97,1801.54,1791.38,1768.54,1771.56,1780.21,1839.69,1832.28,1874.43,1808.53
IPC (Sys + User),0.54,0.34,0.26,0.28,0.68,0.34,1.46,0.59,0.25,0.24,0.38,0.26,0.25,0.27,0.26,0.27,0.55,0.24,0.88,0.25,0.26,0.25,0.24,0.25,1.46,1.47,1.46,0.25,0.27,0.26,0.26,0.23,0.24,0.25,0.24,0.25,0.25,0.25,0.25,0.26,0.26,0.25,0.26,0.25,0.56,0.25,0.29,0.26
CPI (Sys + User),1.86,2.94,3.85,3.54,1.48,2.95,0.69,1.69,4.02,4.13,2.62,3.84,3.95,3.72,3.81,3.75,1.82,4.21,1.13,3.94,3.80,3.93,4.15,3.96,0.69,0.68,0.69,3.96,3.77,3.90,3.90,4.26,4.14,3.95,4.18,4.04,4.03,4.07,4.02,3.90,3.91,4.04,3.91,3.99,1.79,4.04,3.45,3.92
Pipeline Utilization (%),6.73,4.26,3.24,3.53,8.44,4.24,18.20,7.38,3.11,3.03,4.77,3.26,3.17,3.36,3.28,3.33,6.85,2.97,11.02,3.17,3.29,3.18,3.01,3.15,18.21,18.34,18.21,3.15,3.31,3.20,3.21,2.94,3.02,3.16,2.99,3.09,3.10,3.07,3.11,3.21,3.19,3.10,3.20,3.13,6.97,3.10,3.62,3.19
L2 Access (pti),72.20,122.25,56.21,89.68,105.75,129.29,60.29,68.49,97.08,264.82,207.45,174.72,63.35,114.16,43.98,90.77,75.22,173.20,14.54,58.13,110.27,77.06,71.20,56.42,92.57,93.39,93.50,57.10,100.84,82.82,84.30,124.25,93.25,69.55,65.83,62.60,57.82,57.97,69.66,77.21,69.77,69.41,67.76,65.05,154.07,64.26,229.62,57.98
L2 Access from IC Miss (pti),31.03,105.93,46.42,63.62,60.43,105.26,1.42,16.90,90.31,213.23,161.08,143.89,50.40,93.59,33.87,72.81,60.58,140.92,11.86,47.59,91.46,63.10,55.66,46.98,0.34,0.25,0.38,46.96,77.52,68.25,64.30,102.62,75.56,51.33,53.53,45.80,47.89,48.14,50.40,61.68,51.32,55.56,54.86,54.21,96.67,51.78,183.59,48.38
L2 Access from DC Miss (pti),24.28,10.08,7.25,16.38,28.52,14.54,34.99,30.86,5.58,28.36,25.60,18.44,9.79,11.19,6.57,11.52,7.87,18.96,1.40,8.26,11.68,9.66,11.73,7.14,54.81,55.35,55.31,7.51,14.31,10.16,13.35,13.60,11.63,11.22,8.62,11.13,7.38,7.33,12.57,9.93,10.72,9.36,9.27,7.63,19.83,8.73,28.19,7.04
L2 Access from HWPF (pti),15.71,5.44,2.69,7.59,14.18,7.59,23.66,20.49,1.02,17.46,15.43,9.88,3.26,6.83,3.35,5.69,5.13,10.55,0.91,2.96,6.16,4.21,3.81,2.85,37.36,37.73,37.74,2.96,7.00,4.00,4.13,6.88,5.69,5.11,3.88,4.29,3.06,3.04,5.48,4.86,5.34,4.21,3.58,3.42,18.48,3.64,14.72,2.99
L2 Miss (pti),58.68,50.47,42.18,55.24,63.09,61.64,26.51,25.47,9.39,152.75,130.63,124.92,44.09,73.91,30.80,61.35,52.97,105.92,9.62,43.09,79.50,67.36,48.03,42.51,44.51,44.86,44.75,43.68,25.59,56.07,66.34,88.42,66.15,47.28,35.54,45.83,44.57,30.07,49.50,49.02,55.97,46.70,47.93,44.79,64.00,47.93,142.90,44.75
L2 Miss from IC Miss (pti),26.25,38.55,33.14,37.89,37.77,43.71,0.41,0.51,5.39,117.65,98.82,99.66,33.70,57.56,22.56,46.57,41.38,82.34,7.56,33.66,63.38,53.09,37.46,33.07,0.25,0.25,0.30,33.55,15.03,43.84,52.85,69.13,51.34,36.27,24.90,35.14,34.75,21.19,37.46,36.04,42.91,35.65,37.04,34.50,37.13,36.76,108.66,34.82
L2 Miss from DC Miss (pti),22.32,7.90,6.85,12.38,16.51,12.18,5.49,7.18,3.37,21.01,20.88,17.68,7.74,11.48,5.95,10.33,7.46,15.13,1.35,7.06,11.30,10.81,7.53,7.16,11.81,11.76,11.57,7.74,5.55,9.05,10.90,13.83,10.34,7.42,7.60,7.58,7.29,6.43,8.23,9.19,9.39,7.82,8.04,7.54,15.49,8.27,22.60,7.50
L2 Miss from HWPF (pti),10.10,4.02,2.19,4.97,8.81,5.75,20.61,17.78,0.63,14.08,10.93,7.58,2.65,4.87,2.29,4.45,4.13,8.44,0.71,2.37,4.81,3.46,3.04,2.28,32.44,32.86,32.88,2.39,5.01,3.18,2.59,5.46,4.47,3.59,3.04,3.12,2.52,2.46,3.81,3.79,3.67,3.23,2.85,2.74,11.38,2.89,11.64,2.43
L2 Hit (pti),18.98,75.59,20.94,46.87,56.07,52.59,25.13,37.74,91.96,49.81,77.31,65.96,25.17,49.54,16.89,38.10,25.35,40.34,4.50,21.85,43.79,27.98,25.42,21.14,42.88,42.62,43.01,21.26,64.12,36.08,47.68,45.32,29.80,26.12,32.66,27.68,22.02,29.51,26.69,31.44,33.99,26.66,26.56,23.95,72.03,25.52,80.16,23.16
L2 Hit from IC Miss (pti),9.17,71.51,19.05,36.34,33.60,43.84,1.29,10.01,88.98,41.24,63.30,59.93,21.96,44.70,14.36,33.90,22.13,35.48,3.98,19.59,40.04,25.62,21.42,20.03,0.03,0.01,0.08,19.72,52.03,32.92,41.60,41.15,26.87,23.40,25.99,22.71,20.27,23.13,23.26,27.69,30.09,23.62,23.97,22.37,48.35,22.92,70.79,21.60
L2 Hit from DC Miss (pti),3.84,2.58,1.48,7.15,15.99,6.14,20.55,24.84,2.27,4.36,8.54,3.52,3.27,2.72,1.56,2.74,1.99,2.76,0.28,2.07,2.44,1.97,4.05,1.10,37.89,37.70,38.03,1.27,8.30,2.55,3.80,2.81,1.95,1.67,4.92,4.28,1.28,4.35,2.22,2.62,2.23,2.01,2.30,1.28,9.29,1.96,5.96,1.31
L2 Hit from HWPF (pti),5.61,1.42,0.50,2.62,5.36,1.84,3.06,2.70,0.40,3.38,4.50,2.30,0.61,1.96,1.07,1.24,0.99,2.11,0.20,0.59,1.35,0.75,0.77,0.58,4.92,4.87,4.86,0.57,1.99,0.83,1.54,1.41,1.22,1.52,0.84,1.17,0.54,0.59,1.67,1.07,1.67,0.99,0.73,0.68,7.10,0.75,3.08,0.56

L3 METRICS
Metric,CCX-0,CCX-1,CCX-2,CCX-3,CCX-4,CCX-5,CCX-6,CCX-7,CCX-8,CCX-9,CCX-10,CCX-11,CCX-12,CCX-13,CCX-14,CCX-15
L3 Access,15773652.00,13814503.00,350792975.00,21855727.00,3881103.00,9784379.00,12639594.00,2856077.00,15912155385.00,3345927.00,4804203.00,2491679.00,2388965.00,3054037.00,11917701.00,10660382.00
L3 Miss,859071.00,557102.00,279291540.00,521384.00,302877.00,489358.00,469039.00,266527.00,13028358121.00,264810.00,314284.00,234139.00,217748.00,296132.00,400117.00,479465.00
L3 Hit Rate (%),94.55,95.97,20.38,97.61,92.20,95.00,96.29,90.67,18.12,92.09,93.46,90.60,90.89,90.30,96.64,95.50
L3 Miss Rate (%),5.45,4.03,79.62,2.39,7.80,5.00,3.71,9.33,81.88,7.91,6.54,9.40,9.11,9.70,3.36,4.50
Ave L3 Miss Latency,471.63,497.79,391.11,550.10,563.00,522.59,515.88,559.24,387.06,579.91,565.03,592.17,608.40,548.81,514.73,546.93

DF METRICS
Metric,Package-0,Package-1
Total Mem Bw (GB/s),0.44,18.34
Total Mem RdBw (GB/s),0.30,12.31
Total Mem WrBw (GB/s),0.14,6.04
Mem Ch-A RdBw (GB/s),0.04,1.56
Mem Ch-A WrBw (GB/s),0.02,0.76
Mem Ch-B RdBw (GB/s),0.04,1.56
Mem Ch-B WrBw (GB/s),0.02,0.76
Mem Ch-C RdBw (GB/s),0.04,1.54
Mem Ch-C WrBw (GB/s),0.02,0.76
Mem Ch-D RdBw (GB/s),0.04,1.54
Mem Ch-D WrBw (GB/s),0.02,0.76
Mem Ch-E RdBw (GB/s),0.03,1.51
Mem Ch-E WrBw (GB/s),0.02,0.74
Mem Ch-F RdBw (GB/s),0.03,1.51
Mem Ch-F WrBw (GB/s),0.02,0.74
Mem Ch-G RdBw (GB/s),0.04,1.54
Mem Ch-G WrBw (GB/s),0.02,0.76
Mem Ch-H RdBw (GB/s),0.04,1.54
Mem Ch-H WrBw (GB/s),0.02,0.76


